TimeStamp,HeadRotX,HeadRotY,HeadRotZ,GazeDirX,GazeDirY,GazeDirZ,Hit1_X,Hit1_Y,Hit1_Z,Hit1_Name,Hit2_X,Hit2_Y,Hit2_Z,Hit2_Name,Hit3_X,Hit3_Y,Hit3_Z,Hit3_Name
2025:06:09:40:09:613,1.309,271.861,357.968,-0.986,-0.080,-0.143,-70.671,-2.188,-3.050,应急疏散平台左侧空气墙,-64.031,-1.650,-2.085,应急疏散平台.003|应急疏散平台|Dupli|,-49.966,-0.510,-0.040,84,
2025:06:09:40:09:635,1.088,270.311,358.522,-0.986,-0.074,-0.152,-69.077,-1.904,-3.050,应急疏散平台左侧空气墙,-58.615,-1.118,-1.439,车中车厢内部下部条纹,-65.694,-1.650,-2.529,应急疏散平台.003|应急疏散平台|Dupli|,
2025:06:09:40:09:660,0.980,268.910,359.074,-0.986,-0.068,-0.152,-69.096,-1.730,-3.050,应急疏散平台左侧空气墙,-67.929,-1.650,-2.871,应急疏散平台.004|应急疏散平台|Dupli|,-67.938,-1.651,-2.872,应急疏散平台.005|应急疏散平台|Dupli|,
2025:06:09:40:09:684,0.785,267.630,359.385,-0.985,-0.062,-0.159,-67.874,-1.517,-3.050,应急疏散平台左侧空气墙,-51.426,-0.475,-0.401,25,-57.810,-0.879,-1.429,车中车厢内部中部条纹,
2025:06:09:40:09:707,0.455,265.953,359.755,-0.986,-0.055,-0.160,-67.578,-1.310,-3.050,应急疏散平台左侧空气墙,-51.419,-0.408,-0.419,25,-57.618,-0.754,-1.428,车中部车厢窗户外皮,
2025:06:09:40:09:729,0.243,264.776,359.988,-0.984,-0.048,-0.170,-66.153,-1.068,-3.050,应急疏散平台左侧空气墙,-68.126,-1.165,-3.391,隧道,-57.618,-0.754,-1.428,车中部车厢窗户外皮,
2025:06:09:40:09:753,0.531,263.495,359.898,-0.982,-0.051,-0.181,-64.681,-1.060,-3.050,应急疏散平台左侧空气墙,-55.767,-0.598,-1.410,车中车厢内部窗户皮,-66.546,-1.157,-3.393,隧道,
2025:06:09:40:09:776,0.870,262.475,359.650,-0.982,-0.051,-0.181,-64.639,-1.056,-3.050,应急疏散平台左侧空气墙,-55.735,-0.596,-1.410,车中车厢内部窗户皮,-66.508,-1.153,-3.394,隧道,
2025:06:09:40:09:799,1.106,261.442,359.497,-0.981,-0.053,-0.188,-63.793,-1.067,-3.050,应急疏散平台左侧空气墙,-65.573,-1.164,-3.391,隧道,-66.831,-1.194,-3.382,隧道,
2025:06:09:40:09:825,1.692,260.823,359.553,-0.983,-0.060,-0.175,-65.385,-1.307,-3.050,应急疏散平台左侧空气墙,-56.232,-0.748,-1.421,车中车厢内部窗户皮,-66.876,-1.398,-3.315,隧道,
2025:06:09:40:09:848,1.928,260.129,359.389,-0.983,-0.062,-0.173,-65.562,-1.365,-3.050,应急疏散平台左侧空气墙,-51.174,-0.456,-0.511,25,-56.248,-0.777,-1.406,车中车厢座椅,
2025:06:09:40:09:868,1.533,259.331,359.214,-0.982,-0.054,-0.179,-64.881,-1.128,-3.050,应急疏散平台左侧空气墙,-55.877,-0.638,-1.413,车中车厢内部窗户皮,-66.653,-1.225,-3.372,隧道,
2025:06:09:40:09:892,0.990,258.480,359.118,-0.981,-0.043,-0.189,-63.572,-0.842,-3.050,应急疏散平台左侧空气墙,-65.695,-0.936,-3.460,隧道,-66.284,-1.042,-3.428,隧道,
2025:06:09:40:09:917,0.586,257.778,359.019,-0.982,-0.034,-0.186,-66.451,-0.732,-3.524,隧道,-65.832,-0.802,-3.500,隧道,-66.284,-1.042,-3.428,隧道,
